,cnn,mat_scale,coefficient
0,16.614449095753923,14.500614187407196,0.12722870894870353
1,14.857882330132316,25.856732170923436,0.7402703559231358
2,22.681070343584178,25.649660823124737,0.13088405593611185
3,29.462503015952304,29.868962404438392,0.013795820004363258
4,15.518991023749548,27.03519135334894,0.7420714601854933
5,44.82985580018635,44.30460813736159,0.011716470049912078
6,28.717966872515603,28.748118631101587,0.0010499266441748006
7,17.923045215072843,20.37208498721688,0.13664194576067096
8,11.363216550230081,25.896981305713684,1.2790185500063644
9,24.219572164174185,27.363326992750558,0.12980224453455227
10,22.961636100009517,26.42643183214216,0.15089498488007164
11,22.627158650197124,26.936344879245286,0.1904430996249112
12,27.325637154229533,27.83696108465926,0.01871224182417956
13,33.24309153776231,33.27472627743483,0.0009516184629394009
14,84.33030318213797,75.1703021523432,0.1086205158068844
15,12.742320904630901,26.118137295797247,1.049715863481763
16,12.603817488742244,27.552781020133967,1.1860663282964996
17,11.603655896479331,24.734728555966857,1.131632373161947
18,44.802983833846454,40.01462814746556,0.10687582113143831
19,18.360749703067352,27.34066304524253,0.48908206295492335
20,14.744999418444378,24.78177061913401,0.68068983360791
21,12.635118385481084,20.344882757698507,0.6101853688269873
22,10.633252428356759,16.54797698660842,0.5562479211420084
23,22.46218977905761,28.06145820991934,0.24927527039603906
24,13.125099053641698,23.495326033875223,0.7901065689371842
25,16.39719111375401,24.70462397781721,0.506637558008024
26,9.32925864384407,22.64144591944447,1.4269287393360537
27,13.380030417958695,27.32325426280137,1.042092088679265
28,13.654066241130096,28.48616901304054,1.086277341121413
29,10.465529705919357,25.539289226262422,1.4403245649207101
30,21.16213531008342,23.006656646281055,0.08716139979119916
31,12.151219335120075,21.74560396135033,0.7895820461819889
32,14.58928432514977,20.493694804062848,0.40470871273203907
33,16.99080100297904,22.036513430217163,0.29696730756563183
34,17.597724979950346,27.296794373161376,0.5511547318907126
35,23.742258400037137,27.060476781863688,0.13976001465055912
36,19.65153419333757,23.24753548910964,0.18298832347609867
37,12.707488615432718,25.22882253917299,0.985350788237861
38,9.964883839730419,24.86121833771789,1.4948829045648426
39,13.064461698206202,17.84924377743239,0.3662441047902615
40,21.728089690724204,25.036266331612175,0.15225345108457664
41,36.834679879971496,35.87274625703868,0.026114890262854178
42,65.40234864548373,57.25007705812866,0.12464799439458679
43,131.74979496548093,52.67126864774775,0.6002174526226179
44,9.737023705328761,27.02603662239292,1.7755952373416153
45,32.19494134502539,31.945834943636,0.0077374392057366235
46,58.77952410007363,52.963545901437,0.09894564965743476
47,8.198649455244473,24.707060551864096,2.0135524987056987
48,22.623737130960784,23.247501181104614,0.027571220728612664
49,12.27354128421793,21.17654781011873,0.7253820490544836
50,59.64740945923469,44.329265949535255,0.2568115472000244
51,9.791275599997693,26.87289168730531,1.7445751488510486
52,10.48531842335562,25.880176616952593,1.4682299165379233
53,11.229875586971868,25.532250347801256,1.2736004642315024
54,28.98462234653471,27.77291504509915,0.041805178171673736
55,29.475622492598383,29.494586800123926,0.0006433895511555475
56,28.792210715324618,29.762385898481057,0.033695751699957664
57,13.450886245944213,24.66512838106859,0.8337177142142407
58,26.879295776542058,28.50983536716925,0.06066154426747242
59,26.198231279409633,27.191917728688477,0.0379295242751684
60,52.63301208478719,48.49734697035454,0.0785754975939901
61,15.299380834202129,23.246598063222997,0.5194469838449067
62,16.885117034764875,27.329261855946775,0.6185414527881794
63,20.30407883748916,21.622702598206242,0.06494378648108837
64,23.24607524715547,27.006942856706846,0.16178505702856563
65,13.080532606117307,18.541552040152045,0.41749213112934025
66,33.22826580501268,32.843339965534454,0.011584289163238844
67,47.960325428790206,45.195615043482846,0.05764578035260216
68,25.013627433566516,25.040438946938895,0.0010718762579952912
69,23.604738284139337,27.027327012125884,0.14499583459844065
70,36.3638608673329,36.15841156890928,0.00564982082549399
71,11.851250703515563,27.127530448295843,1.2890014840584476
72,63.82316218589587,69.53939148317338,0.08956355500888553
73,21.762755478654437,24.776343552520608,0.13847456388608456
74,34.747531978857154,34.43914788675918,0.008874992683958575
75,40.510414894646985,44.31864721370949,0.09400625318122134
76,34.63436617497691,34.85058320164415,0.006242846355983062
77,37.09458909327085,36.644132149308014,0.012143467685548493
78,15.498712369190256,26.799149828840427,0.7291210515083952
79,132.28375643740418,113.77952715831765,0.13988285317436244
80,58.14874342645399,45.328479941357635,0.22047361180403338
81,26.254356703624616,26.756841361117402,0.01913909615707379
82,45.830414032329465,44.987951499852656,0.01838217153967937
83,9.560207359478346,27.154813348249295,1.8404000381149686
84,13.902414980961009,24.769089976324956,0.7816393777804485
85,12.752669286516221,26.875510772617243,1.1074419926370649
86,380.50305700054605,51.92748172587226,0.8635293967538407
87,11.49317494835909,25.956721503677898,1.2584465667934346
88,57.977371966419575,40.92965184537608,0.29404092567213147
89,13.516299874471619,22.864653768304798,0.6916355793118734
90,11.458594522258345,27.00759271213725,1.3569725466482772
91,43.87842661608651,46.23975273048137,0.053815195678168753
92,21.269555658715973,27.89553217371307,0.3115239745162172
93,19.80798271583631,28.132990823896,0.42028550950844273
94,13.272264394673353,14.509688579741416,0.09323384075777504
95,11.477626447921052,29.33831320736181,1.5561306896057656
96,18.776833229627098,25.26142960066854,0.345350906179946
97,9.542915594470253,24.85723834216697,1.6047844703321874
98,429.99558151861714,169.23853050733345,0.6064179778089044
99,40.55043203425739,38.185652382338326,0.058317002638129146
100,8.029690021851607,27.36775787138584,2.4083205948060957
101,38.86036540185439,37.14071154431794,0.044252127836512556
102,9.900318160459621,18.583753313348332,0.8770864746113961
103,31.00635492628578,31.715557929209545,0.02287282734812968
104,21.790173329484144,22.864450252231446,0.049300981066254516
105,19.306366895853053,27.7999258871187,0.43993564594952544
106,21.252218699289223,23.246541395308604,0.09384068196541197
107,8.18194198771314,27.136850717630452,2.316676011438603
108,29.04424998248616,28.56956548853502,0.016343492919850867
109,13.536955680743304,22.316526781014264,0.6485631856474307
110,17.718088354134817,24.73406188660581,0.3959780193123203
111,43.94010183590467,47.61024816082982,0.08352612241617909
112,9.654638424003037,27.361931342923267,1.83407105903593
113,12.952138837109633,28.294716710204398,1.1845594049020074
114,21.59910671509333,19.08642280324138,0.11633276991479015
115,26.781013436109173,27.04247490507333,0.009762941555140152
116,129.7503009078223,143.29483836375013,0.10438925660411531
117,135.36225384097068,49.6386527215715,0.6332902909559329
118,11.369999225448762,26.829377308663748,1.3596639521850822
119,27.090560609376322,26.956567880710054,0.004946103943670018
120,19.954761087221833,27.34615353206697,0.3704074637895949
121,8.681720853744531,25.060601131828463,1.8865937472545578
122,41.54042069570446,38.89773141048676,0.06361729710385358
123,17.308692352745595,25.81267007883764,0.4913125470592295
124,45.94832381811743,51.56390495745171,0.12221514677147063
125,103.2994040804118,44.31188723879599,0.5710344349682589
126,22.258909291897616,22.641880077148326,0.01720528082614151
127,23.970218244445068,28.281940469242322,0.17987830485425246
128,15.91811877057397,25.289479676346428,0.5887228912436709
129,22.88233423034985,26.90903781665404,0.17597433661131442
130,10.185578870503683,25.95285556429574,1.5480000591279457
131,11.47354616523321,26.929729997835963,1.3471147986868797
132,15.101496391946327,27.34466049527634,0.8107252278561831
133,10.843753414851228,24.90709576529511,1.2969072434995816
134,8.48956832311494,24.616961234827055,1.8996717262762721
135,8.916152818966118,26.918495468744336,2.0190706704223693
136,21.51177857474844,26.585533334781367,0.2358593801253023
137,21.660951994592885,27.03942524356836,0.2483027177345703
138,16.283702611775507,23.8447124069944,0.4643298870952835
139,89.8065234939833,115.89569244991345,0.29050416318228844
140,34.09929121627134,33.90260325250667,0.005768095369407924
141,14.774736173036517,26.81811243707641,0.8151330841371449
142,24.03568882779907,25.914696101399777,0.07817571974169901
143,234.64288558593265,240.9716027525989,0.02697169850627541
144,70.88523339842727,69.86234104768167,0.014430260037322557
145,40.611401495032595,39.253787104385324,0.0334293902862064
146,24.74239070350717,27.116718663059284,0.09596194595761356
147,55.02241951201602,58.598255018509974,0.06498869984648797
148,80.10134401609572,75.17296248347678,0.06152682696096365
149,13.692958977691003,25.31905610407999,0.8490565950961066
150,15.841221044683351,14.868271235621338,0.061418864512881484
151,9.81103886345467,24.86094454042529,1.5339767670302793
152,38.22623913094317,38.18324356663598,0.0011247657442813104
153,52.473759090293655,53.42351747807673,0.018099682665173488
154,11.56766311795083,25.061086988607048,1.1664779422662277
155,30.45477430317533,30.5696836713068,0.0037731150783635956
156,17.351734470412765,22.6411243844635,0.30483349794626663
157,37.20251275966485,38.371740181138385,0.03142872173788268
158,14.523443587630409,28.866314556019073,0.9875668178726196
159,27.54446790700644,27.876612864854263,0.012058499694718611
160,18.74211721689212,24.86103230909386,0.326479395118008
161,8.037106072212719,14.749004932846447,0.8351138830728229
162,34.75307272638485,34.75694962593261,0.00011155559044478716
163,9.784136579546011,24.809267674957503,1.535662444330746
164,24.054664297289648,23.62008359823132,0.018066379712781633
165,40.07827519606973,37.209556844663354,0.07157788945188188
166,18.03318655752353,30.10903411799209,0.6696457956528188
167,16.367120716598798,27.019624842690913,0.6508477764991875
168,42.300913782442684,39.72034767184834,0.061004973175436
169,16.166256685667534,14.263584115097515,0.11769407151977644
170,12.804295884424448,26.52850209952861,1.0718438826299477
171,72.48282362646792,74.60623710614009,0.029295402323382694
172,11.555807834750983,26.74426298011374,1.314356846579567
173,351.7792779101412,40.151553630530465,0.8858615155814071
174,14.163340888035217,24.80027294663922,0.7510185727147032
175,40.40177165262335,40.81973806667423,0.010345249650054424
176,167.10682641267852,192.4913679725841,0.15190607173172693
177,9.214146788628645,21.97247712620953,1.3846458744640562
178,10.381239748117098,18.131739042640817,0.7465870630653212
179,8.861933383850973,25.059962725393248,1.8278211581978046
180,13.401856967051492,27.14096027981262,1.0251641505008418
181,17.072855638343306,20.97832565244553,0.22875317971593875
182,12.809901960101834,29.025200307159366,1.265840940669356
183,67.12132944842772,59.3661393876136,0.11553987569290877
184,16.71266122604238,21.112545017032854,0.26326649786536627
185,22.415112926038717,27.366968244118514,0.2209159210760625
186,21.66042586537275,27.125373538981517,0.2523010261928994
187,41.533493439918935,37.61124922461241,0.09443569250875379
188,11.955386137362366,14.526516727262422,0.21506043889832124
189,8.470819598846633,27.031219382526057,2.1910984606739308
190,12.585650374131804,24.911715984535846,0.9793745451358393
191,24.16712237934911,25.942392661917182,0.07345807476379759
192,10.176418685717671,26.936579917908343,1.6469606597174609
193,22.39382712712211,25.03862070959333,0.11810368846100461
194,14.296226263975846,25.777484346665,0.8030971160284477
195,15.06034008589358,27.339759334849635,0.81534807175156
196,10.29177543355322,25.52499747475247,1.480135486782576
197,9.482167695699752,17.817987062222425,0.8791048243433873
198,11.916309350778569,22.641868348832112,0.9000738972383907
199,11.231278975369758,26.84360587345696,1.3900756033507047
200,23.90433289437761,26.834796568813783,0.12259131795831996
201,20.60503382659915,22.86446073354114,0.10965412267488166
202,24.648575912298238,24.81657888716229,0.006815930277749969
203,21.872334261052263,27.04238465699492,0.2363739660448079
204,16.3807062496435,20.44765922598768,0.24827702263647478
205,14.368054498310078,26.738576648502328,0.8609740554399503
206,43.932012649323845,39.196875229479815,0.10778330275102722
207,8.813788920720658,25.276124204828907,1.867793230832468
208,16.435430437746493,27.237497480115948,0.657242722256963
209,24.890349742203107,26.746567728003026,0.07457580970236782
210,19.69625033726937,27.874809216440454,0.4152343080091526
211,28.516287043148143,27.867457548640104,0.022752944432292036
212,12.497697714954915,25.740922117588944,1.0596531220936
213,30.627136724613255,31.295631271699207,0.021826870500392618
214,27.982413824144977,27.94001620968506,0.0015151521497168135
215,21.550438644650015,24.6376199595279,0.14325375765120635
216,27.52116119937995,27.538884976209935,0.0006440054146546948
217,42.530689363108465,37.494214872132254,0.11841977090888393
218,16.162822303149955,30.570831243977576,0.8914290258589095
219,11.83311825235967,27.258438897453605,1.3035719170657265
220,67.5373841774503,71.6609875815621,0.061056605231811716
221,17.7861959431699,25.93678957249521,0.45825389843718833
222,21.0504632384092,26.74272349807032,0.2704102135517321
223,13.681073126257079,25.22759566629215,0.8439778395654269
224,16.547374590959084,15.351969294626656,0.07224138728240045
225,61.41978315886082,52.58525734656356,0.1438384402863645
226,23.153271744262575,22.864627374330894,0.012466677414746278
227,37.919481367108126,38.19827512290138,0.007352256564222995
228,58.88043406763726,61.142951495616586,0.038425624128047724
229,16.179917073652536,25.06102987172261,0.5488973001309213
230,14.766119036097543,20.254571234731216,0.37169226289023516
231,47.235538857542764,49.0425745326592,0.03825584970177351
232,9.447384078305708,23.326061000438223,1.4690497186414289
233,17.63287134612009,22.86359827040806,0.2966463499683464
234,60.75775034030024,56.12142305047732,0.07630840944332455
235,29.84716165000661,29.983254669374286,0.004559663694777081
236,55.81011730583082,45.22929021231753,0.18958618265451754
237,13.321557165586121,27.81541292923191,1.0880001176655305
238,28.09177764691594,27.379752646543395,0.02534638460128617
239,18.80862516319805,18.573587592749924,0.012496265325549415
240,26.846532268032362,25.2287705458633,0.060259615879530985
241,18.69880074346785,28.2990447478607,0.5134149583227446
242,13.27003217266302,22.641435448048888,0.706208029750784
243,24.71749773126391,23.189985960447803,0.06179880291377699
244,27.3119211517675,27.381125922345998,0.0025338668120026895
245,14.414268577041318,25.72964683401395,0.7850123089142018
246,49.17264018367243,44.9319364825533,0.08624112281299141
247,17.02936222714469,26.943617010420557,0.5821859122517582
248,10.39586331855797,27.247967295524884,1.6210393942832737
249,25.45362266240629,25.227242171662567,0.008893841703643797
250,15.797366917781268,27.188332496549762,0.7210673549619844
251,19.643263427572208,24.860975103293384,0.2656234639910877
252,18.151512749753117,26.910151513646696,0.4825294114405262
253,18.013969089746467,27.405698048094056,0.5213581144476012
254,28.9311600102025,28.658651160208983,0.00941921616338294
255,15.199848097450442,23.33838289170267,0.5354352715944148
256,10.104630078639728,23.24629791036838,1.3005590238784641
257,10.685999130203372,22.86440198766151,1.1396597275622613
258,14.042575831951494,24.63286520945952,0.75415575491582
259,19.95088099946337,25.52583773071706,0.279434112779463
260,88.6176399749503,57.47373693559467,0.3514413501438215
261,36.53788267831458,36.63671858947242,0.002705025686025903
262,15.443790578395673,25.06145855997289,0.6227530691222516
263,14.528607055123334,19.896533417559716,0.36947288491386715
264,52.13929279276452,54.72913390271453,0.0496715810903635
265,14.926872353637586,17.818175519464717,0.1936978556075438
266,18.68058823892565,14.622431003453235,0.21723926375167546
267,51.613485454804554,44.98829544264964,0.12836160847839423
268,11.552882130481857,27.343419152546765,1.3668049966858187
269,17.35554180043394,24.871084338554777,0.4330341642191156
270,74.7826283655589,69.83621939364102,0.06614382350588731
271,8.97563080392042,15.179896842972592,0.6912345410132335
272,22.85621530361143,25.036962497510626,0.09541156157881578
273,73.40786335403455,76.3610701839376,0.04023011561663636
274,40.09427348363412,36.638288910135415,0.08619646331562497
275,18.65363583629328,29.00977923669045,0.555180957282753
276,19.331836110801536,22.83346911176022,0.18113297572402703
277,9.895618315134506,23.2457122104933,1.3490914332195858
278,65.99109199355459,40.157443445147116,0.39147175426238845
279,14.462242480240713,25.416682248247195,0.7574509819603131
280,160.18502144768524,169.33335382465725,0.0571110350661579
281,17.719072085101324,25.72703939730897,0.4519405572564357
282,17.580551019935932,25.261242508438833,0.4368857085192141
283,31.9819832822205,32.01157601399166,0.0009252938290292924
284,52.15634301522802,55.678741563951796,0.06753538198978691
285,8.893631917916442,30.248484357607037,2.4011396735084927
286,12.22875746817131,27.0206019167618,1.20959504570193
287,9.68449869975073,27.376847457430696,1.8268729550384835
288,14.154173024715327,23.006816809119258,0.6254440841542545
289,18.731328519705155,23.245819185662107,0.2410128390630572
290,112.16791754559043,71.88718533118582,0.35911099266002316
291,10.971728480927439,25.227744651103652,1.2993409557079336
292,43.31212873752635,44.40150244125503,0.025151700816423532
293,15.787565439095912,27.781113775381012,0.7596832065433339
294,31.198649488156523,30.963231344459995,0.007545779947490867
295,38.797802166179466,37.526764984096076,0.03276054598761187
296,155.9228406385793,151.03053644649003,0.031376443451471954
297,21.532851313802638,22.864230212397082,0.06183012547627751
298,24.437648007574328,28.656109338820063,0.17262141307290468
299,16.077866931255894,20.293246077047385,0.26218522418522183
300,18.460934555644094,25.061398516900507,0.35753682682540255
301,14.298588061602858,14.245183459739959,0.0037349563210588026
302,35.01954338777854,35.417593824339725,0.011366522748554753
303,16.15998811545034,26.965353797090206,0.6686493581829437
304,26.562588313156393,24.87820692594703,0.06341179433839635
305,32.76572311585405,32.616301050672874,0.0045603164213054645
306,57.076673141721564,73.79943593354226,0.2929876930685504
307,23.941814732086524,30.384737838370626,0.26910755004921894
308,15.01252976665752,27.023142427140936,0.8000392237128953
309,31.26359431713237,31.97380853180738,0.02271697257425751
310,15.274524198347354,27.38735736888207,0.7930088697522427
311,15.992338480390872,22.864452542627532,0.4297128947503803
312,49.05524929554096,44.40372383467705,0.09482217556045983
313,45.560858900615635,40.14594093171518,0.11885021704073462
314,22.067419548098613,25.038821521485275,0.13465108446006258
315,8.484667530185606,27.261681308259064,2.213052392597722
316,10.020276642585417,26.910419380485223,1.6855964501137604
317,10.824798662968522,23.213156753970384,1.1444423565476791
318,18.284314070201987,22.864494618235057,0.25049780541110955
319,9.589698925459606,27.184557190296843,1.834766492837935
320,37.76088567024025,37.60922594561389,0.004016317995048522
321,20.622570660051935,28.779463340550432,0.3955322939588345
322,78.88739290545362,51.261918953085,0.3501887048730042
323,78.14266829233972,107.40956579895209,0.3745315862151252
324,30.97384918144945,30.75090505256062,0.007197817991002352
325,14.776855195488542,25.038435275021417,0.6944359908639961
326,18.08183596179349,24.681341759077167,0.36497985111845294
327,47.404126710463274,38.8983188765137,0.17943180107296716
328,18.136450763822225,23.43150198349145,0.2919563087961816
329,10.811052293055829,22.8642573572201,1.1148965648705913
330,86.13071072361551,71.75703707520933,0.166882097310561
331,12.522530209821122,15.969794061333376,0.2752849299424047
332,14.19281175212625,24.792106365381834,0.7468072428754425
333,18.296690502140486,22.84190221711123,0.24841715032776068
334,10.024205775758416,27.76380332120663,1.7696761162213932
335,22.553797379253158,23.861025986281053,0.05796046603798931
336,39.3794075557021,39.15686501235971,0.0056512415283954225
337,24.98562421000097,25.816732916258285,0.03326347580000212
338,19.502139971786594,26.940994564940183,0.3814378629173645
339,10.732014970467564,27.70408097699032,1.5814426324624602
340,14.159644789972438,20.92242669995765,0.4776095735660313
341,47.76216880481457,40.247019171869646,0.15734523412570361
342,10.429146988948503,25.03794366170358,1.4007662072684985
343,751.4162432107695,180.89849313086694,0.7592566107462683
344,12.947501391309261,27.077119553392738,1.0913007641433958
345,67.7481426188264,69.08817006418697,0.019779545144137784
346,16.428962101032177,27.293342922874732,0.6612944113590707
347,18.747688643273438,27.124880121384752,0.4468386283509675
348,10.111705230146775,18.53583398747705,0.8331066388500723
349,63.12471264555933,79.18955256741283,0.25449367210677715
350,19.359242102103714,20.976729143333497,0.08355115518980027
351,18.16147359228939,26.854187325536166,0.47863482492617465
352,56.8325596624485,51.97650735159949,0.08544489883424343
353,11.339361150500034,24.659681287558975,1.1746975830707669
354,21.800328527567554,19.43326533629974,0.10857924403637081
355,31.892654789862345,31.835474146812242,0.001792909477961635
356,15.184782046411016,27.184315537426762,0.7902341603811089
357,38.92963020939801,38.715677015140685,0.0054958958794753205
358,54.303764996508264,47.10412392714284,0.13258088218797287
359,22.786411484794815,27.01326247952339,0.1854987564649712
360,10.60809515954766,27.69611926099088,1.6108475503317292
361,17.007452403968756,14.60709825721633,0.14113543226452266
362,14.888728775030755,26.91233681831864,0.8075644485815444
363,151.55543539125244,60.659312303736165,0.5997549533796706
364,83.77595028809253,73.78849447586987,0.11921626406954917
365,7.893605764344851,27.02855638261946,2.424107713195727
366,14.59933107810258,15.287358352811864,0.0471273150138537
367,18.21390107801231,22.64125636759858,0.24307561958437018
368,53.9684283165771,39.62966783084008,0.26568793891173387
369,11.963129353862287,25.22736260781728,1.1087594944104358
370,13.392041958909381,19.257055198987754,0.4379476451816618
371,34.6235566680451,34.54074764464668,0.002391696040714525
372,28.872937879248592,29.59247097265466,0.02492067473061708
373,18.51317024830572,25.94610145849917,0.40149423953326935
374,12.918012546160622,26.749075239329592,1.070680388623691
375,9.498145720501778,25.800071939271003,1.7163272388611037
376,27.391599783025836,27.777702552032853,0.014095663344434503
377,26.129022626515905,27.384674309926606,0.048055822881658695
378,10.064015431288247,15.040048519292846,0.4944381417117561
379,93.0989385423286,37.59535451588001,0.5961784838310824
380,70.2844316711276,74.59975406688082,0.061397983780324426
381,59.45291942638761,71.8825566111748,0.2090668936817663
382,11.789609484580092,25.264704643575925,1.1429636559735272
383,12.822711369838013,22.321189737584234,0.7407542830675299
384,23.434684612968955,25.28724341865873,0.07905200502099152
385,13.98942452013789,27.15046850056995,0.9407852311213111
386,68.28560936698256,40.38446126908494,0.40859484679927854
387,45.16867946668545,40.81686501737539,0.09634584186858448
388,9.981651477410592,27.779305513074004,1.783037013057525
389,12.190792824446524,20.344975889389232,0.6688804561251264
390,168.05267304106502,73.79053869567808,0.560908271434357
391,14.085820765017683,20.33143538805566,0.44339728065751344
392,44.14756614791447,40.152940545313164,0.09048348416801702
393,161.8243404110427,169.04715370149813,0.0446336643307743
394,13.229424282506246,14.99821312230077,0.13370111971791993
395,15.391848079849934,26.987618773500838,0.7533709164418909
396,16.34851636250268,28.82123253103886,0.7629264877603132
397,39.02534405822674,37.60445114281632,0.036409491055105464
398,60.12636430950626,45.28763318545638,0.24679242283245464
399,11.600383944556212,22.642388863540592,0.9518654702947255
400,20.598210102851986,27.87156235756118,0.3531060329218674
401,26.376028247183296,26.971435270543616,0.02257379381688763
402,13.857168450630539,28.2978290226126,1.0421076010896708
403,13.539429860317243,26.907244722899232,0.9873247987909564
404,18.587139877444553,22.64195998665719,0.21815191234091655
405,22.45875177272468,25.31165624213288,0.12702863000930215
406,19.747938553558694,27.23599343431233,0.37918159712950117
407,22.13905818645165,29.717665321252486,0.34231840717771306
408,19.50354404039593,26.588190581978793,0.36324918829670516
409,15.600716564268206,20.910710757823292,0.34036860881871717
410,12.91879646715565,20.36542585328552,0.576418198480172
411,39.2754975395766,40.31038383770185,0.026349412813483287
412,45.896481638990345,40.82469523995911,0.11050490621317273
413,16.60321912078512,20.487302066830498,0.23393553489774763
414,16.973229247487797,25.9462697037507,0.528658414107675
415,16.7173835515657,24.706687228561172,0.4779039526342158
416,8.614393467493421,27.233128726973167,2.161351850218811
417,44.045068571228455,43.12974310182279,0.020781565317021286
418,80.70185297712754,72.60075238011659,0.1003830804146091
419,15.47689442174952,23.402584964145664,0.5120982495854112
420,9.089791254956664,22.86477977686527,1.5154350782694932
421,11.914254001867503,27.952264500371165,1.3461195720680268
422,11.505768533693477,24.659257956556797,1.1432082423998589
423,53.724692324351956,69.83960113917301,0.2999534872629992
424,15.7795709559969,28.31095175874285,0.7941521881482777
425,27.851623302938492,27.871245202658994,0.0007045154785800702
426,24.98350441163646,25.03857082790319,0.0022041109749632057
427,43.50974948398807,45.894801009345976,0.05481648489462406
428,15.631152705573546,24.911566093512956,0.5937126687163848
429,14.087906180906892,14.533142565704063,0.03160415601010979
430,14.658774087134235,26.739302117273642,0.8241158475006642
431,37.10844615676288,37.526132127068934,0.011255819457962703
432,13.79173784704341,26.564649825876117,0.9261278107581552
433,36.692185907976025,36.940186319222306,0.006758943494624868
434,14.064388880929787,24.91587838147692,0.7715578396200993
435,15.420550742563092,16.81043816458026,0.09013215190692657
436,21.058337913580612,15.797030557353484,0.24984437887826316
437,113.43129432091274,150.12118802195897,0.3234547742816499
438,8.396287571698098,26.7445754244494,2.1852857820876754
439,25.215462287659598,26.560866505595214,0.05335631774611782
440,94.64627047509593,59.86447644753653,0.3674924944529268
441,14.987461075732407,27.710516744793516,0.8489133419443666
442,11.540655870552436,15.965400792697402,0.3834049790389563
443,29.41496375240864,29.071642649361777,0.011671648006662884
444,33.821120892577184,33.85938713948036,0.00113143047578815
445,11.118199898539967,14.843167097998014,0.3350332997652981
446,24.722305603746417,25.956921554098358,0.049939353155024804
447,23.05579866609219,22.641600100461716,0.017965049557776988
448,10.770839005845522,20.441866830073575,0.8978899247291152
449,10.524037177719604,24.916653597113214,1.3675946004698805
450,10.004081702869824,25.832943938995584,1.5822404000943944
451,107.19689886240883,74.22204470290694,0.3076101501949821
452,13.788574543499028,22.154464619922972,0.606726246431924
453,21.43674864204969,27.01574274593677,0.26025374449479205
454,24.193834842557305,23.89876589315262,0.012196038839020793
455,11.545145092197751,25.951874599836703,1.2478604116785912
456,9.460067632232034,27.342672986195293,1.8903253178692112
457,29.968050272262936,29.485677596660345,0.0160962315272493
458,16.780904218437243,23.152761067231413,0.37970879076905684
459,23.528754711922055,27.928712019196674,0.1870034075813266
460,7.178532034955999,27.031288977864175,2.7655733576495583
461,19.13376064722585,30.786712885127063,0.6090257139069388
462,14.087033600664608,27.48828631718307,0.9513182900256737
463,88.41390918785702,71.88389749283257,0.18696166527262562
464,9.749689523794272,27.18822866790397,1.788625073808829
465,148.71581548766767,116.99429377129456,0.21330294704939184
466,13.148859348041169,25.82314256684028,0.9639074297868462
467,32.06027473239795,31.570105221838073,0.015288999069759833
468,38.4841158369829,36.57849318289195,0.04951712187342675
469,17.15680329195414,23.00698220224015,0.3409830380831789
470,14.742614807723132,14.78656696341034,0.002981299875255713
471,60.44652705212831,58.59598053716451,0.030614604431581573
472,20.251740228373507,25.037477555938935,0.2363123995072985
473,15.821224254946419,27.949290619479715,0.7665693987455822
474,32.534446278513144,32.8593945544133,0.009987822541020533
475,35.331556701588575,35.25101081782066,0.0022797151127025425
476,7.2552326631112765,26.984916414267882,2.719372991505952
477,14.994855070043744,25.852313301546666,0.7240789044499413
478,20.24897121784508,27.536184571085222,0.3598806712124733
479,13.362012948060011,24.681148579615215,0.8471130566595203
480,21.179685866643954,22.84690409013116,0.07871779751525597
481,9.791282483091958,27.955931657881006,1.8551858968584154
482,12.300954288143899,28.304055365814474,1.30096419373698
483,30.077159057396308,30.283270859139396,0.0068527682867176466
484,23.12322521010447,24.622264212397127,0.06482828362704364
485,71.34968753092294,45.5638284061375,0.36140114998555317
486,17.146291816300867,30.948851709169148,0.8049880429391898
487,15.283115517950202,25.77236281467926,0.6863291247396063
488,16.011259829521133,21.755083963730193,0.35873655136235755
489,15.314306951229037,26.953058945430904,0.7599920800377982
490,13.449170024076135,27.245558586139403,1.02581709781091
491,10.07847835759966,28.775667589231222,1.8551599327028347
492,10.495376487047048,22.86465383824339,1.178545368664191
493,14.760260464206914,19.999702633535627,0.35496949271553624
494,12.887947145979155,25.945368223479683,1.0131498003213217
495,22.412042833094443,22.445352775178428,0.0014862519374984594
496,28.803285073853147,28.39194164527106,0.014281128958984349
497,9.080835699229901,22.642267123898552,1.4934122666506042
498,9.788707764866915,22.641440012276924,1.3130162383170043
499,10.500337003640599,18.560826592353074,0.7676410372274529
500,19.38028587205604,19.847432318154258,0.024104208223872815
501,16.105979178781393,22.64121391312064,0.40576450905568073
502,21.63939941588054,26.56166356889947,0.22746768791589564
503,15.940057076671824,14.128791375525486,0.11362981276880836
504,28.738543563220244,28.564857107518495,0.0060436763373086615
505,24.978296399310025,25.03826609081201,0.002400871962734814
506,22.72181642377052,25.95716303170941,0.14238943522817213
507,13.415326991378995,25.88423435604013,0.9294523624115869
508,26.951015599830153,27.0235131911986,0.002689976231133305
509,11.897440684450068,19.248563345428785,0.6178742853987598
510,19.288532294974473,27.029319004190278,0.40131548584609655
511,29.758044855317426,29.82941954380663,0.0023985006016431915
