,scale,x_A,x_B,y_A,y_B,sigma_x_A,sigma_x_B,sigma_y_A,sigma_y_B
169,1.0,-31.04238686729531,79.4033925398455,70.86061645115183,63.078138542008695,25.335979497134545,16.392259185694503,11.692377418588636,20.82245180511756
170,0.6266666666666667,44.88301552904806,73.46183874388694,64.9207633907734,63.4623062746463,17.56202608374702,19.9231362375962,13.692823702220931,22.688610033895504
171,0.32666666666666666,55.758884507657996,64.95260158991161,63.66293118156206,63.535285287703154,20.906978830931834,19.23805311071639,19.33267460035337,16.459277983293276
172,0.48,49.79604736975064,72.24487317946345,64.49376136004379,63.48121188128369,17.923789340277718,21.283583711801608,14.984821556118018,23.70859611314109
173,0.4866666666666667,49.28426540703279,73.56858283844443,64.77108151585986,62.87015083936654,17.763004479714848,21.803991771015067,14.775456210853797,19.52855841497718
174,0.7733333333333333,32.83959593249699,74.8342720134084,66.02029917423043,63.30193391898091,18.517449418433316,18.80255157277364,12.497789754971969,22.049725119659914
175,0.5,48.80169714956656,73.82341557558618,64.6506670535104,62.93484100706478,17.765383440267087,21.70913362882462,14.642037830082959,19.33452305093955
176,0.06666666666666667,56.711685534692116,67.57460549216725,63.618203986362836,63.08855807219421,22.423898622187497,21.585125192586364,21.009058754981034,20.01072887372962
177,0.86,13.04364107431827,76.70095310217653,67.2553192150576,63.24341505874879,20.928954182250497,17.632893895280926,11.896369634470606,21.362548889226183
178,0.9333333333333333,-7.841183365642571,77.95472542468163,68.72639826504468,63.18179397350737,23.088549166048367,16.969882703901533,11.702863202129452,21.014334687760822
179,0.02666666666666667,58.28920052992354,65.06334167495461,63.52266166725098,63.21710092128911,25.833461721152663,19.021297480791116,24.855713703407957,17.562570255479393
180,0.49333333333333335,49.552258090026086,72.37644991004716,64.4910680997413,63.5715076165094,17.883927690201233,21.089147338149775,14.893459984944498,23.528638279609478
181,0.88,8.136549428937498,76.55212334233853,68.03333585810365,63.158652890076816,21.450550650555243,17.713166149560294,11.830099924209538,21.418086580655157
182,0.42,51.45951361149126,71.99209552888088,64.33129429826506,63.45122532908172,18.312976984820747,21.52360256020388,15.716713487923638,23.754962356705025
183,0.28,56.11139600729417,65.48983842262983,63.609641606574314,63.34483123363602,21.363076051728683,18.81545545625798,19.857888340884678,16.53536778286037
184,0.88,8.09117378610566,77.22597783345203,67.51789106820799,63.26403485426558,21.46054244122189,17.34557471040009,11.828425376028672,21.200408865761627
185,0.56,47.17833253928323,73.07447672527631,64.80137643899407,63.49810138204354,17.634041833125092,20.24648075635505,14.185090654410407,22.883454011266014
186,0.7066666666666667,39.030211543788376,74.69959893931194,65.43221099832833,63.43590556744342,17.906278881710833,18.74897826152317,12.934907799930475,21.838697272627638
187,0.52,48.44259679397642,73.67824781296264,64.729728573324,63.17002503393145,17.68422189407401,22.04017955758429,14.509302802372323,19.530739359846283
188,0.9933333333333333,-27.250399599228686,80.27873645902785,68.43064864826641,63.13631741227459,25.016558872244175,16.12168838362551,11.688383675524289,20.763686465882326
189,0.6666666666666666,42.93357883913569,74.04129562592907,65.01649254540247,63.43892630940245,17.650554018851384,19.364880228324296,13.391286517621035,22.307487067422535
190,0.76,34.59564266701453,74.60537025332663,65.61205970462987,63.33967153086145,18.335369428157772,18.972216861755953,12.595554141771629,22.13418731303631
191,0.7533333333333333,35.12368122582993,74.9575635032712,65.4133202825261,63.37824065501356,18.25550767562465,18.621404250877585,12.62717793898272,21.827722197989278
192,0.6533333333333333,43.593161710833165,73.84365298952447,64.9858909882108,63.457313487339135,17.594520545563224,19.521210993281688,13.47863896902188,22.40109520946653
193,0.02,58.29348319350976,65.07065282784716,63.52606274008311,63.211948012455416,25.91050854133774,19.086228348631238,24.91718217610942,17.62318253131013
194,0.7266666666666667,37.38923519540929,74.4356228516007,65.66554587115752,63.35648492886082,18.06241582398983,19.03275073666374,12.803353275370924,22.0961349669318
195,0.5733333333333334,46.7805789453097,73.26702607225033,64.79996935363643,63.51971790276082,17.610767194997393,20.114430075949752,14.089449544326651,22.82210739140485
196,0.7133333333333334,38.87881971017077,74.24237176983199,65.30663699286391,63.37381412134183,17.873253323620673,19.247015600793368,12.915312088964196,22.28830448586506
197,0.94,-9.658978218060525,78.21717840924937,68.9547340242768,63.197824434163834,23.252247526327615,16.867596014613294,11.701587454539299,20.98195599154386
198,0.0,58.41555625767023,65.71693780899932,63.47216953978936,63.00155924833686,25.191251094648596,18.542253192583903,26.133497689319434,17.284919252614536
199,0.6333333333333333,44.51213184571631,73.54614045829119,65.05038282639192,63.42079258471221,17.579196630580658,19.774198984239405,13.632700327615288,22.55045204622047
200,0.6333333333333333,44.51328349320732,73.54120036146064,64.85344837895522,63.448080874658636,17.580357440875552,19.777278769566916,13.632159023957565,22.545886884617754
201,0.0,58.415283675140714,65.71737676749717,63.47666657719907,63.00009480820241,26.13415432442869,18.54302392651115,25.190662997442157,17.284294988435185
202,0.7733333333333333,32.84986110626539,74.83079866030769,66.06407271496907,63.31955474149092,18.514402287589107,18.804250298620524,12.498726892434192,22.04698643077992
203,0.4266666666666667,51.331386283065065,71.83113935220742,64.31280702834111,63.54219568206308,18.284178586504915,21.896573433160068,15.657659077421197,24.208277220081712
204,0.8933333333333333,4.553655349723028,77.68378648165724,68.05597691121744,63.25234380838993,21.816603788532788,17.137062681973205,11.794227983482578,21.130674540775868
205,0.48,49.80216577076375,72.24524381319463,64.4344956495688,63.47403988950824,17.920986572802278,21.283296504549828,14.986459976727934,23.708993120308225
206,0.06,56.028022273301346,70.28544825947381,63.922108910087125,63.037800524619335,21.31236466401581,25.878709837123445,19.750712969997696,24.322407129806443
207,0.7666666666666667,30.771195020212666,75.15657252846093,66.01878622239275,63.39193465442449,18.779944171519674,18.457936493894973,12.391747662715542,21.696880847835416
208,0.5066666666666667,49.22275169786976,72.50014527358506,64.508028110099,63.52044003751674,17.864423609734846,20.946409947908453,14.796874946948881,23.432797563091764
209,0.6866666666666666,40.57901343236311,74.31102860593285,65.35290385761965,63.40194567938407,17.742025935664618,19.09320277818369,13.084938347747208,22.093561453932708
210,0.5933333333333334,45.997903845124995,73.55727632409344,64.77676585402705,63.525721952615264,17.597220395090126,19.78412106952045,13.924495161380351,22.54318723151496
211,0.5933333333333334,45.999929107982965,73.55890539391153,64.76149571295738,63.50073102683656,17.596478768126474,19.783106248287734,13.924862643586023,22.544688858362296
212,0.74,36.657035865277386,74.6912169377412,65.62728627100046,63.351498445671396,18.07972949831128,18.881099205148487,12.731313767816848,22.03323847364501
213,0.19333333333333333,54.821323758907866,70.65015328267278,64.05037865252814,63.4264313037316,20.09321842196768,25.836757709405806,18.24032699334954,23.927088689774138
214,0.6133333333333333,45.24659595437534,73.72645957176859,64.96631321436232,63.522352922526686,17.606313696548934,19.594417605240174,13.779617299904658,22.41049145308863
215,0.7933333333333333,30.33997928609738,75.20056182961864,65.84804604619848,63.27949907708144,18.838729239840863,18.5538067887681,12.371602127491073,21.892126778828068
216,0.5666666666666667,46.89218236269819,73.22368475245402,64.67857986058601,63.54664503110991,17.646407780443482,20.12243654539854,14.12986274924174,22.801114722607398
217,0.8466666666666667,15.78709959534325,76.38306959836044,67.03095552643283,63.09176786794415,20.613009776814422,21.456425872972254,11.945954335022265,17.814380915260983
218,0.5533333333333333,47.55962795054141,73.77748713558213,64.62925827175461,63.382864275234056,17.611955047423553,19.517247264550257,14.266774661939259,22.197564116992787
219,0.72,38.0892769780038,74.86138271156806,65.5989399871126,63.45939034172432,17.98669644085799,18.60184481470448,12.858240688071678,21.71521865431138
220,0.38666666666666666,55.32477130036987,64.26062337129672,63.58439151680758,63.72981035256911,20.42037329859403,18.813247453428662,18.75613804240241,15.70854634306539
221,0.7666666666666667,33.42915676390416,75.15803855874147,65.63669792536288,63.38487817064065,18.498695520426402,18.457241003501657,12.537033391564112,21.698010623126294
222,0.48,49.79607617584723,72.24520205803826,64.49125966880224,63.47537963237993,17.923798375732208,21.283327723274716,14.984816276352076,23.70894996485692
223,0.013333333333333334,58.317180047437,65.13100666792263,63.50899090713985,63.17852540121661,25.915534365101724,19.168305298274994,24.938823978592517,17.673471858279157
224,0.98,-22.635007848263932,78.72136073105574,68.01197792810011,63.1515827476662,24.641339537231083,16.668131267471825,11.68200414229907,20.912272177308903
225,0.16,56.972349747968586,65.83349858261715,63.57781221618347,63.25310324682061,22.77545255611966,19.68995965033462,21.45449340378054,17.846672867483623
226,0.0,58.41542449620355,65.71813974192442,63.479572703345326,62.99615770571184,26.13391759399777,18.54371076474587,25.190875008695343,17.28373879903949
227,0.5333333333333333,47.9826288284115,73.72297124915887,64.7449508102509,63.15242247637006,17.66232121793634,21.85852871629268,14.38588358274448,19.394903670287587
228,0.15333333333333332,56.85831003715704,66.13177083802564,63.5902217088993,63.128487797060856,22.566118270640985,19.923934989454487,21.22182462168987,18.107654755654945
229,0.02666666666666667,58.28854919852464,65.06376231902225,63.514309251794856,63.223711822151316,25.834647401208834,19.026329914592903,24.854657759531364,17.558612010076374
230,0.9,3.903257538496024,77.05733912953156,67.50298038889369,63.23272619581651,21.850798696227358,17.414908977609855,11.784669765147054,21.24841995562001
231,0.06666666666666667,57.24879623207513,66.49184240298374,63.59860128796795,63.03939117254601,23.377689832500746,19.888122367635948,22.102816714719282,18.376245236581667
232,0.8266666666666667,23.648021046963347,75.23996529729928,66.52241667443984,63.181211788295684,19.708500897862123,18.50859388887056,12.142637474305214,21.86873867096328
233,0.0,58.41528774986365,65.71830781364734,63.47703500177582,62.99156304265225,26.134153044809707,18.542125469127015,25.19066414341482,17.28502271764609
234,0.18666666666666668,54.908624885958275,71.37837115055973,63.99749023692215,62.538450565338344,20.14413586335134,23.115190453411177,18.313501696489897,21.69982796078414
235,0.4666666666666667,50.613201521607756,72.17469974671343,64.30526363271858,63.456624738434165,18.09473051985265,23.81375872803603,15.323756086175047,21.41644569062318
236,0.06,56.0285965745854,70.47512787629995,63.90865912620596,62.88971446387934,21.311789712795736,25.241786643640257,19.75117060273579,23.74110789697461
237,0.54,48.42246691591839,72.89729198317804,64.39254953709211,63.44310056612482,17.768851903046958,20.48960045359295,14.5459080702778,23.080167933342402
238,0.5,49.39360887204582,72.45086858996478,64.48478748379168,63.55956192707898,17.892308507849503,20.98595649704275,14.855979419092883,23.442442833145204
239,0.9266666666666666,-5.3824392692328225,77.86717838955015,68.8171139093942,63.18765875630756,22.845291767036596,17.033150146607152,11.711426195396735,21.06195382254879
240,0.013333333333333334,58.318224460889866,65.1308922858242,63.51773018282176,63.1793579397179,25.91357421164485,19.16823139130461,24.940571137430748,17.673529788409866
241,0.9666666666666667,-25.692377168407894,78.12227527513538,69.83705598043258,63.024590447936426,24.932575230177623,20.987379262466728,11.661543199806063,16.887136689185223
242,0.0,58.41534373869594,65.71782934364084,63.47444603790125,62.99814217402107,25.19081414391006,18.543610443323143,26.13398555396418,17.28382003034207
243,0.8266666666666667,20.411147283475128,75.89977786670126,66.00374712174812,63.29032284212409,20.057536913709384,18.073152881707408,12.050221106192497,21.57424090391146
244,0.5,49.40170407947741,72.4494769247953,64.42132444967712,63.57844737588283,17.88852811456691,20.987075005636058,14.858144500874438,23.440884057616056
245,0.74,36.659481910751126,74.69270664069069,65.55579024112498,63.340999732639155,18.07948444664859,18.88035016453569,12.731399336478601,22.034428946752733
246,0.30666666666666664,53.08503731682083,72.06259843569235,64.21884967937818,62.63263861425879,18.98151583804318,22.672850668247182,16.722294543857107,20.944723889343027
247,0.66,43.251800374966194,73.93869423616006,64.99898078145773,63.474869766507645,17.62107688376697,19.464044099502164,13.431705462313015,22.361222958459706
248,0.72,38.083666998654785,74.86185595319265,65.54464100086457,63.4526827581032,17.98883457898748,18.601612039115615,12.857459763305826,21.71558897780443
249,0.013333333333333334,58.31718368578776,65.1311633011721,63.50959507437179,63.17602299782038,25.91553801580875,19.167646408777323,24.93882072529152,17.67398835608406
250,0.7133333333333334,38.86588921910317,74.78420985855132,65.38793344785238,63.43314049166308,17.87679414316449,18.68374467226519,12.913976689261876,21.7956006512151
251,0.013333333333333334,58.31737417225729,65.1311560397119,63.50533693745128,63.17645368965226,24.93923474100399,19.167852383266805,25.91507344996165,17.673826883867097
252,0.66,43.2508436315882,73.95294481851882,65.02690222104897,63.41776681858976,17.621205132947143,19.455708339632093,13.431648662979057,22.37388140240247
253,0.46,50.725855340711554,72.12377844406778,64.34867464106834,63.488998484387736,18.14125609103089,21.49678618206939,15.384751736446121,23.894332090403996
254,0.4066666666666667,51.71368724972601,71.9141950689698,64.29877350022387,63.53930085966336,18.3666086213441,21.694656661283712,15.837024842921478,23.955911922947557
255,0.82,21.72714910637123,75.78469060877006,66.21526350218299,63.24668049134983,19.91408336285185,18.166400355528484,12.087253456039091,21.654275184801456
256,0.006666666666666667,58.34647292728828,65.71816212246164,63.50941019446789,62.95661894021136,26.015739065981723,18.53428484924223,25.042073654742996,17.28472251004979
257,0.0,58.41530596993657,65.71816847847202,63.47772053431175,62.99590730601508,26.134128478935654,18.543688923996537,25.190686143631687,17.283756483512327
258,0.7933333333333333,30.36154078737749,75.19834840059694,65.69200519222144,63.29385901606636,18.834109759146642,18.554813450303367,12.37291114322015,21.890473432997698
259,0.7133333333333334,38.96971933868855,74.24274920825498,65.0740298566764,63.37052006497917,17.845813386823103,19.246813971374195,12.92570199999969,22.288617605842447
260,0.11333333333333333,57.02186630178603,65.94091460027508,63.60621505365678,63.28984134381021,22.964727587233458,20.125810196165357,21.63908149305134,18.346657064151593
261,0.11333333333333333,57.57225402137121,65.03713030510889,63.503520498572634,63.39022757882492,23.99503015176001,19.51027752920904,22.832169431459864,17.70715962100572
262,0.02666666666666667,58.288630623413866,65.06376299657332,63.51843330425957,63.223704184093535,25.834545293141282,19.026329783281984,24.8547486839984,17.558612113282944
263,0.9066666666666666,1.548258341074122,77.1479242786735,68.52810848843849,63.215581750251644,22.11932026334893,17.35002099838022,11.764982988708583,21.20535312990612
264,0.0,56.40529555649839,70.32289852513206,63.86104688587823,62.63845448598957,21.854993517008687,24.994175064972186,20.36557135004528,23.764687509026402
265,0.94,-9.667810847151033,78.22370099252258,69.07163102278692,63.17528569757745,23.253339798532952,16.86559297205763,11.701448256836047,20.98581313352818
266,0.9933333333333333,-28.100020536512265,79.19439532190142,70.13924574577324,63.092113716640775,25.126274079401398,16.48827646084251,11.67728225182978,20.85814541941717
267,0.26666666666666666,53.87187812430244,71.72428299068123,64.10932608043633,62.741577849097325,19.388941641202454,23.172999324801626,17.31463744143253,21.458144837922035
268,0.5733333333333334,46.78109529908018,73.26560172105167,64.7870684828217,63.53687273950457,17.61065780257548,20.115378413880215,14.089505564071432,22.82072243241638
269,0.78,31.997217523115182,74.90364769980366,66.02817362742628,63.290892871275055,18.63031341056998,18.710138102058973,12.454799055061795,21.952237343311733
270,0.36,55.49048110365116,64.44978612838513,63.670383197476,63.72891093598247,20.66937130197202,18.97058551623631,19.02537056513013,15.917665793361818
271,0.98,-23.232237650820775,79.72582057646746,68.83932286993608,63.190955706051035,24.72123323173169,16.31070605109947,11.673541784681401,20.81150222321318
272,0.02,58.293446781734616,65.07075384799998,63.523869126472086,63.20529086281728,25.91054823936502,19.083373970948774,24.917146871128722,17.6254304708733
273,0.3466666666666667,55.59631830251277,64.75306684289788,63.65305367477784,63.60289892454413,20.755712439282682,19.106649167086886,19.14001958097652,16.348105454487406
274,0.5066666666666667,48.733638173039424,73.4915793110329,64.65470394455669,63.15518372449873,17.693173577242288,22.181141706749766,14.585192949822824,19.726288446205185
275,1.0,-30.834578623408262,80.6651565082797,69.61155103302568,63.07026342354687,25.30987613468687,20.743888792212317,11.694947853454789,16.023179532457007
276,0.8333333333333334,18.540193916586286,76.12813250438391,66.8381314837163,63.28577704542901,20.32220498549044,17.967665885673682,12.00099251433404,21.560142694077815
277,0.006666666666666667,58.34644016000941,65.71859448713454,63.51222297453323,62.95093523000839,26.015861616391742,18.532846076209523,25.041964356994168,17.28588971356144
278,0.4866666666666667,49.2639835750504,73.56836404723562,64.71067816078981,62.89384762908892,17.774384913327918,21.804363809987507,14.768916980523764,19.528291132226137
279,0.6933333333333334,40.37976930557263,73.99929872989733,65.32665629721258,63.343904060723794,17.726786839403104,19.47831254212624,13.049758850703107,22.45058454168123
280,0.4066666666666667,54.26969112325908,65.70217504482245,63.7269853933006,63.76913309330219,19.557042300714137,19.324233061129853,17.63764404613875,16.194881875102173
281,0.74,36.693830646592964,74.6905035155998,65.38076971092777,63.35560167388865,18.07040985576485,18.88146072886032,12.734571727588628,22.03266401269529
282,0.76,31.501865910190176,74.99842262229971,66.09045752047747,63.33438675150487,18.703350476192767,18.558907524488635,12.427306828538477,21.765601050501736
283,0.66,43.250955973124476,73.95377467649537,65.01962523627316,63.40746431058303,17.62122355170591,22.374596642254662,13.431640505791924,19.455238085867677
284,0.006666666666666667,56.36165340777494,70.3282690180772,63.87132893239868,62.62191906241841,21.816253189962172,24.870306431365908,20.310269279829342,23.67923303486222
285,0.47333333333333333,50.546042533466036,72.20141646645985,64.3453707862371,63.39295737940949,18.063707715536957,23.712290462690728,15.286000607744052,21.34136411308618
286,0.6466666666666666,44.034489326575624,73.76111861894385,64.7692889847255,63.48023119811586,17.601580001352726,19.599523343104977,13.553791204901216,22.43773422924155
287,0.5,49.39709444125549,72.45086268845908,64.44584205593668,63.56006749152637,17.890789044468086,20.98596189576325,14.856849357374891,23.442435308037183
288,0.006666666666666667,58.34682547714032,65.71793340084034,63.505905515991984,62.957752554330405,25.042779840248734,18.534104320206648,26.014947333902928,17.284868936205957
289,0.006666666666666667,58.34643854760737,65.71860255979064,63.51216329996289,62.95143395913202,26.015863745361923,18.533122791620634,25.041962458278423,17.28566518891747
290,0.38,55.358611377903195,64.22173221164091,63.61048538775536,63.76164658306104,20.467361685901288,18.83343065407382,18.808592896080977,15.786771390708587
291,0.013333333333333334,58.31719625561309,65.13095984408912,63.51016002793097,63.17889460900337,25.915522819373255,19.16829091543574,24.938834267500663,17.673483131810585
292,0.1,55.55009185565727,70.68024060730288,63.97908426430214,62.83828597144858,20.80490720254079,24.742027747071713,19.109412353251013,23.229921014365054
293,0.5866666666666667,46.28362194200526,73.4557360063215,64.82696816840564,63.538722480773195,17.58665024976972,19.885165791724095,13.978739696564643,22.608594461169524
294,0.5266666666666666,48.81261729541736,72.74918601287949,64.57318716781174,63.47330994367134,17.772129181702336,23.167885369733636,14.64369362318921,20.633073041919882
295,0.12,57.52211796768978,65.05921143607246,63.521592646291744,63.41715916162144,23.908446570640777,19.528268926115604,22.72621567318838,17.72372806624156
296,0.24,54.9801184947931,68.49730058216088,63.83456995144636,63.20961129890923,20.19624610011679,21.51894191850339,18.40440561019769,19.40536549990132
297,0.0,58.41531529594854,65.71829433237777,63.477953093361265,62.99437796270319,26.134113586640225,18.54339156932148,25.19069948063556,17.283997263455838
298,0.4066666666666667,51.71311070199661,71.91415114838638,64.27548018036786,63.543315194476435,18.3671698287996,21.694698395679385,15.83666507485935,23.955855731382268
299,0.9,3.822844453720737,77.06555579444078,68.26483960222563,63.20104659326431,21.86222486674924,17.411996537306162,11.782879112027153,21.25371347555683
300,0.02666666666666667,58.28856304702429,65.06356284492362,63.51732906179155,63.22528726111491,25.834664760844504,19.02606396136187,24.85464230145302,17.558821049216622
301,1.0,-31.055653397705964,79.37574533601548,70.38432525664828,63.15090266766399,25.33776934582577,16.39969434813143,11.692201522622641,20.807239392797666
302,0.42,51.04650004832393,72.49449848759218,64.40529675487797,63.16996826274473,18.16069098261551,22.949457934791067,15.498086799007806,20.726664278508697
303,0.7,39.51242737611541,74.54649690490105,65.28248821861933,63.52603169510652,17.844386753145127,18.889594489361684,12.979072980085375,21.924867813917736
304,0.78,31.994409588045077,74.89939996098147,66.00456152649359,63.31368976155141,18.6312038577673,18.71218923027216,12.45453303596491,21.948925814733794
305,0.24666666666666667,57.10447680745017,64.14167753794973,63.5258182502447,63.50941532282334,21.67718609565711,18.361342865957255,22.921212836032844,16.0691637288898
306,0.32,55.8348484273542,64.86385515596953,63.65372257649472,63.645944129897366,20.97740653646356,19.253645347817834,19.42521413494374,16.540567608989683
307,0.62,45.176387828364746,73.43263691575115,65.01999716910599,63.40403891218017,17.541533613458217,22.760040741826824,13.73994218967593,19.974269351561528
308,0.6466666666666666,44.01733592839283,73.76116062086612,64.84820532881344,63.479738248071875,17.607690411969568,19.59949810817044,13.551003558375998,22.437772091331368
309,0.72,38.08211209006986,74.41150083698601,65.49414567238699,63.324301355673384,17.989679831645972,22.203053758247904,12.857151162725893,19.118731852742975
310,0.5,49.394668517464,72.44804897319061,64.46643685521695,63.58701476063229,17.891906950759086,20.98820643507133,14.856209286147973,23.43930784512465
311,0.0,58.415291347081826,65.71801759637707,63.47722200092138,62.997055666866586,26.134149206648047,18.54372596464329,25.190667580711768,17.28372649173867
312,0.11333333333333333,55.48487717226412,70.76908902592261,64.04079015684289,62.82177067437932,20.680275664930306,24.63563181258445,18.988265941185954,23.093029785028865
313,0.4866666666666667,49.254752509173215,73.56886598166376,64.60827104594051,62.88380014606955,17.780399929891242,21.80457402143718,14.76546930386784,19.528140121598852
314,0.02,58.29370183839785,65.07028249247924,63.528711668410295,63.21367211206996,25.910107669078915,19.085286419065994,24.917538704709496,17.623924132920152
315,0.72,38.089815800733604,74.86060339522912,65.60269470063761,63.46707936188059,17.986501510556415,18.602231929166464,12.858311904544287,21.714602865299142
316,0.66,43.25084305798427,73.9532102192442,65.03650954907701,63.415098028294295,17.621124928590294,19.455556664621884,13.431684183865592,22.374112081732573
317,0.8266666666666667,20.21602861269438,75.91478072776786,67.08648472905514,63.235003584051476,20.093547736929892,18.06687094877273,12.042440809276817,21.584940011298084
318,0.0,58.4152868970006,65.7174247199363,63.47698061972636,62.99991493963718,26.134153757975117,18.54309875440395,25.190663504734278,17.284234388531313
319,0.68,42.06360920277889,74.20176570981954,65.06333505567851,63.46466637597261,17.7053863277085,19.205150564194927,13.280153742666343,22.15925127322101
320,0.52,48.44446573989936,73.67877215214345,64.74922916137282,63.14535507115478,17.68308406489496,22.040278675225224,14.509931336651613,19.530670390454922
321,0.44,51.1450392777952,72.15730831865577,64.25432733365012,63.48188086873161,18.214093560460817,21.356176089642815,15.560934958737011,23.698206953331805
322,0.04666666666666667,55.847071149034804,70.67029295066686,63.9627464393997,62.68180732601819,21.114229861313415,24.465067797438785,19.486289981899443,23.114184343409647
323,0.43333333333333335,52.73346819581383,68.20638989313369,64.05974131152112,63.468413902981936,18.651937432930662,20.621698957460715,16.401051522838163,17.614017813518934
324,0.3333333333333333,53.065286846008384,71.35606256761912,64.13909063126381,63.562258064488724,18.967600726008072,24.696772670425542,16.711617972872986,22.576604890721594
325,0.02,58.29344414210235,65.0708014217556,63.52456211191677,63.21094121748356,25.91056427777755,19.086446821335315,24.917132607640927,17.623010552063914
326,0.02,58.29353352408187,65.07057041313693,63.52178434096743,63.20416032161541,24.91733143540083,19.08191455862544,25.910340713390408,17.62658054028012
327,0.25333333333333335,53.998681804138215,71.43716472334278,64.07621974762381,62.993968877270696,19.451780817158955,23.925420055968512,17.407162316686595,22.110918534876966
328,0.8133333333333334,22.680904136460484,75.6128175595563,66.58001601327729,63.299275520153536,19.818778091513487,18.273073592418587,12.105316996429982,21.719732581673824
329,0.0,58.41538336997024,65.71832027913811,63.47908380232217,62.99379002046305,26.13399377881195,18.543203256341883,25.190806777817087,17.284149759183755
330,0.29333333333333333,55.9840168939788,64.76457669018619,63.67135329267713,63.56792519703235,21.196137277930063,19.3575851511198,19.663999515941224,16.737699185926996
331,0.9733333333333334,-19.138451074768454,79.52210713364778,69.41278889515954,63.175773600178545,24.278486469595947,16.389547355863357,11.678175642284504,20.831177666196083
332,0.7733333333333333,32.822053723891706,74.82959732829256,65.89032981269105,63.32445071870006,18.523008452653514,18.804843303497503,12.496081821596194,22.04603080222396
333,0.8333333333333334,18.539978987820888,76.12284902795972,66.81054961361062,63.309807184632845,20.322385799868123,17.969811109813737,12.000955278236654,21.556437910402867
334,0.5266666666666666,48.813279266433845,72.74785225942856,64.55245395291676,63.49647980900638,17.77197148662887,20.634019321582578,14.643781842030354,23.166545941629412
335,0.8,25.60422067653,75.32468642565155,66.40928348770726,63.2974178126716,19.41016434691216,18.446788269147635,12.186817804944258,21.80447635029011
336,0.05333333333333334,56.07180647096956,70.22782010171456,63.88211971943248,63.04502223958561,21.375000220390373,25.939389206627048,19.82142488393954,24.402714920039617
337,0.7733333333333333,32.820478157544976,75.2845692688232,65.82884481229331,63.418389525786495,18.523824485174078,18.396477862260962,12.4958312956486,21.688687413978453
338,0.6533333333333333,43.59969025923443,73.84068904816816,64.92601583545024,63.481759664751074,17.59250164116573,19.52296387273687,13.479546873587214,22.39844729447257
339,0.58,46.63714738344718,73.34201361183742,64.73669969902443,63.55400302553688,17.585484608990498,19.994364243979593,14.04928966093935,22.680953131637583
